Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD,Anomaly_Flag,Anomaly_Status,Revenue_Per_Unit,Profit_Margin,Profit_Margin_Percentage,Order_Year,Order_Month_Number,Month_Name,Quarter,Quarter_Name,Day_Name,Customer_Value_Category,Return_Flag,Discount_Category,Customer_Order_Value,RFM_Score,Customer_Segment_RFM
ORD-102408,1970-01-01 05:00:45.174,CUST-10478,India,South Asia,Kolkata,Running,Ultraboost,Unisex,L,Marketplace,Business,Cash on Delivery,New Year Sale,2,117.47,0.0,211.45,135.18,76.27,4.0,No,Completed,60.0,3.0,120,84517.36,4184.99,1,Normal,105.725,0.3606999290612438,36.069992906124384,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,211.45,13,Champions
ORD-102409,1970-01-01 05:00:45.603,CUST-10183,Saudi Arabia,Middle East,Jeddah,Basketball,Dame,Female,M,Retail Store,Business,Cash on Delivery,Unknown,2,103.45,0.0,175.86,133.55,42.31,5.0,No,Completed,52.0,3.0,451,62671.9,2869.31,1,Normal,87.93,0.24058910496986238,24.05891049698624,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,175.86,9,Loyal Customers
ORD-102410,1970-01-01 05:00:45.034,CUST-10556,India,South Asia,Bangalore,Training,Rapidmove,Unisex,L,Mobile App,Consumer,Debit Card,Unknown,2,115.14,0.0,218.77,151.5,67.27,4.0,No,Completed,47.0,1.0,601,27678.33,2862.97,1,Normal,109.385,0.30749188645609543,30.749188645609543,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,218.77,6,Potential Customers
ORD-102411,1970-01-01 05:00:45.561,CUST-10425,India,South Asia,Kolkata,Training,Powerlift,Female,XS,Mobile App,Consumer,Cash on Delivery,Eid Campaign,1,147.16,0.0,125.09,76.8,48.29,3.0,No,Cancelled,57.0,5.0,899,90897.5,375.12,1,Normal,125.09,0.38604204972419853,38.60420497241985,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,125.09,7,Potential Customers
ORD-102412,1970-01-01 05:00:44.959,CUST-10187,Uae,Middle East,Dubai,Training,Rapidmove,Male,M,Online Store,Premium Consumer,Bank Transfer,Black Friday,2,146.66,0.0,278.65,193.74,84.91,1.0,No,Completed,37.0,3.0,586,18250.93,3282.59,1,Normal,139.325,0.30471918176924456,30.471918176924458,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,278.65,12,Champions
ORD-102413,1970-01-01 05:00:45.334,CUST-10691,Pakistan,South Asia,Lahore,Running,Solarboost,Male,L,Retail Store,Business,Credit Card,Eid Campaign,1,200.84,0.0,200.84,119.56,81.28,1.0,No,Completed,45.0,2.0,321,4842.83,1707.79,1,Normal,200.84,0.4047002589125672,40.470025891256725,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,200.84,8,Potential Customers
ORD-102414,1970-01-01 05:00:45.793,CUST-10760,Australia,Oceania,Sydney,Running,Solarboost,Female,XL,Mobile App,Business,Credit Card,Black Friday,1,164.24,0.0,139.6,90.75,48.85,5.0,No,Completed,40.0,4.0,30,79763.52,3100.27,1,Normal,139.6,0.3499283667621777,34.99283667621777,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,139.6,11,Loyal Customers
ORD-102415,1970-01-01 05:00:45.545,CUST-10471,Uae,Middle East,Dubai,Football,Copa,Male,L,Wholesale,Premium Consumer,Cash on Delivery,Eid Campaign,1,131.67,0.0,118.5,65.07,53.43,3.0,No,Completed,54.0,10.0,951,56584.08,4217.15,1,Normal,118.5,0.4508860759493671,45.08860759493671,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,118.5,13,Champions
ORD-102416,1970-01-01 05:00:45.468,CUST-10760,Uk,Europe,Birmingham,Running,Duramo,Unisex,M,Retail Store,Consumer,Cash on Delivery,Sports Event,1,85.54,0.0,76.99,50.76,26.23,4.0,No,Completed,19.0,3.0,433,25023.55,322.94,1,Normal,76.99,0.34069359657098325,34.069359657098325,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,76.99,11,Loyal Customers
ORD-102417,1970-01-01 05:00:45.580,CUST-10775,Australia,Oceania,Unknown,Lifestyle,Samba,Female,S,Wholesale,Business,Credit Card,Sports Event,1,70.15,0.0,49.1,39.8,9.3,4.0,No,Completed,40.0,4.0,706,67254.12,3074.61,1,Normal,49.1,0.1894093686354379,18.94093686354379,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,49.1,8,Potential Customers
ORD-102418,1970-01-01 05:00:45.755,CUST-10881,Usa,North America,Los Angeles,Training,Everyday,Female,M,Mobile App,Consumer,Bank Transfer,Summer Sale,1,74.86,0.0,74.86,36.5,38.36,4.0,No,Completed,49.0,4.0,600,51520.455,2864.58,1,Normal,74.86,0.5124231899545819,51.24231899545819,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,74.86,4,At Risk
ORD-102419,1970-01-01 05:00:45.467,CUST-10723,Saudi Arabia,Middle East,Dammam,Basketball,Own The Game,Unisex,XL,Mobile App,Premium Consumer,Bank Transfer,Unknown,1,97.76,0.0,97.76,55.2,42.56,3.0,No,Completed,22.0,2.0,609,84532.32,1113.16,1,Normal,97.76,0.4353518821603928,43.53518821603928,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,97.76,11,Loyal Customers
ORD-102420,1970-01-01 05:00:45.027,CUST-10258,Germany,Europe,Berlin,Outdoor,Five Ten,Male,L,Mobile App,Business,Credit Card,New Year Sale,1,95.53,0.0,85.98,66.32,19.66,3.0,No,Completed,30.0,3.0,128,28571.54,3267.52,1,Normal,85.98,0.22865782740172133,22.865782740172133,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,85.98,12,Champions
ORD-102421,1970-01-01 05:00:45.132,CUST-10385,Uk,Europe,Birmingham,Football,Predator,Male,M,Online Store,Business,Cash on Delivery,Unknown,1,120.39,0.0,108.35,79.78,28.57,4.0,No,Completed,58.0,5.0,452,3045.95,2818.69,1,Normal,108.35,0.263682510383018,26.3682510383018,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,108.35,8,Potential Customers
ORD-102422,1970-01-01 05:00:45.315,CUST-10840,Australia,Oceania,Unknown,Football,X Crazyfast,Unisex,L,Retail Store,Business,Debit Card,Unknown,2,141.22,0.0,197.71,193.76,3.95,5.0,Yes,Returned,58.0,6.0,806,51248.86,3859.87,1,Normal,98.855,0.019978756764958777,1.9978756764958776,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,197.71,5,At Risk
ORD-102423,1970-01-01 05:00:45.008,CUST-10436,Usa,North America,Unknown,Basketball,Dame,Unknown,M,Marketplace,Consumer,Debit Card,Eid Campaign,1,129.3,0.0,116.37,78.38,37.99,3.0,No,Cancelled,25.0,4.0,435,85679.82,642.03,1,Normal,116.37,0.32645870928933574,32.645870928933576,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,116.37,12,Champions
ORD-102424,1970-01-01 05:00:45.455,CUST-10143,Australia,Oceania,Unknown,Training,Powerlift,Female,L,Retail Store,Business,Debit Card,Summer Sale,1,108.01,0.0,108.01,65.45,42.56,4.0,No,Completed,39.0,3.0,606,21178.22,2273.68,1,Normal,108.01,0.3940375891121192,39.40375891121192,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,108.01,12,Champions
ORD-102425,1970-01-01 05:00:45.022,CUST-10486,Germany,Europe,Unknown,Outdoor,Ridgewalker,Male,M,Online Store,Business,Credit Card,Unknown,1,244.84,0.0,220.36,98.42,121.94,4.0,No,Completed,21.0,5.0,675,42401.98,4989.87,1,Normal,220.36,0.5533672172808132,55.336721728081315,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,220.36,13,Champions
ORD-102426,1970-01-01 05:00:45.313,CUST-10120,Pakistan,South Asia,Karachi,Running,Duramo,Male,XL,Marketplace,Premium Consumer,Debit Card,Summer Sale,1,137.07,0.0,130.22,83.49,46.73,5.0,No,Cancelled,42.0,3.0,506,26013.86,3477.48,1,Normal,130.22,0.3588542466594993,35.88542466594993,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,130.22,8,Potential Customers
ORD-102427,1970-01-01 05:00:46.002,CUST-10612,Uk,Europe,Unknown,Training,Dropset,Unisex,XS,Mobile App,Premium Consumer,Cash on Delivery,Unknown,1,108.22,0.0,86.58,43.73,42.85,5.0,No,Completed,42.0,2.0,962,1829.58,3453.06,1,Normal,86.58,0.49491799491799493,49.49179949179949,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,86.58,10,Loyal Customers
ORD-102428,1970-01-01 05:00:45.186,CUST-10606,Germany,Europe,Munich,Basketball,Dame,Male,L,Marketplace,Premium Consumer,Bank Transfer,Sports Event,1,138.67,0.0,117.87,76.15,41.72,5.0,No,Completed,48.0,5.0,741,89903.15,1657.57,1,Normal,117.87,0.3539492661406634,35.39492661406634,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,117.87,12,Champions
ORD-102429,1970-01-01 05:00:45.181,CUST-10112,India,South Asia,Delhi,Football,X Crazyfast,Male,L,Marketplace,Consumer,Debit Card,Sports Event,2,161.71,0.0,323.42,178.24,145.18,2.0,No,Completed,46.0,5.0,651,13937.8,560.05,1,Normal,161.71,0.448889988250572,44.8889988250572,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,323.42,14,Champions
ORD-102430,1970-01-01 05:00:45.235,CUST-10632,Uae,Middle East,Dubai,Football,F50,Female,L,Mobile App,Premium Consumer,Debit Card,Summer Sale,1,136.18,0.0,122.56,70.46,52.1,5.0,No,Completed,43.0,3.0,316,76793.33,4752.52,1,Normal,122.56,0.42509791122715407,42.509791122715406,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,122.56,9,Loyal Customers
ORD-102431,1970-01-01 05:00:45.742,CUST-10154,India,South Asia,Chennai,Training,Dropset,Female,L,Online Store,Premium Consumer,Credit Card,Summer Sale,1,53.05,0.0,53.05,25.03,28.02,4.0,No,Completed,36.0,4.0,463,34987.02,616.81,1,Normal,53.05,0.5281809613572102,52.818096135721014,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,53.05,14,Champions
ORD-102432,1970-01-01 05:00:45.702,CUST-10324,Germany,Europe,Berlin,Running,Adizero,Female,M,Retail Store,Business,Bank Transfer,Black Friday,1,175.21,0.0,148.93,80.54,68.39,3.0,No,Completed,25.0,6.0,327,28129.35,4964.26,1,Normal,148.93,0.4592090243738669,45.92090243738669,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,148.93,13,Champions
ORD-102433,1970-01-01 05:00:45.100,CUST-10333,Uae,Middle East,Sharjah,Outdoor,Agravic,Male,L,Marketplace,Business,Credit Card,Summer Sale,1,122.96,0.0,98.37,86.61,11.76,4.0,No,Completed,28.0,1.0,906,94132.37,716.33,1,Normal,98.37,0.1195486428789265,11.954864287892649,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,98.37,11,Loyal Customers
ORD-102434,1970-01-01 05:00:45.816,CUST-10526,Australia,Oceania,Melbourne,Basketball,D.O.N. Issue,Female,Unknown,Retail Store,Premium Consumer,Digital Wallet,Eid Campaign,1,122.24,0.0,103.9,78.36,25.54,3.0,No,Completed,34.0,2.0,108,65891.35,937.45,1,Normal,103.9,0.2458132820019249,24.58132820019249,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,103.9,9,Loyal Customers
ORD-102435,1970-01-01 05:00:45.807,CUST-10203,Uae,Middle East,Dubai,Basketball,D.O.N. Issue,Male,Unknown,Retail Store,Business,Digital Wallet,Unknown,1,82.6,0.0,70.21,54.53,15.68,4.0,No,Completed,44.0,4.0,525,68848.8,1611.0,1,Normal,,0.22333000997008975,22.333000997008977,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,70.21,10,Loyal Customers
ORD-102436,1970-01-01 05:00:45.464,CUST-10143,Germany,Europe,Munich,Outdoor,Five Ten,Unisex,S,Marketplace,Business,Digital Wallet,Unknown,1,178.27,0.0,160.44,120.36,40.08,4.0,Yes,Returned,49.0,3.0,474,76085.47,2610.64,1,Normal,160.44,0.24981301421091998,24.981301421092,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,160.44,12,Champions
ORD-102437,1970-01-01 05:00:45.354,CUST-10725,Germany,Europe,Berlin,Lifestyle,Superstar,Unisex,L,Wholesale,Business,Bank Transfer,Sports Event,1,97.81,0.0,88.03,59.2,28.83,3.0,No,Completed,32.0,2.0,977,34422.87,3972.97,1,Normal,88.03,0.32750198795865043,32.750198795865046,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,88.03,5,At Risk
ORD-102438,1970-01-01 05:00:45.085,CUST-10369,Australia,Oceania,Unknown,Outdoor,Agravic,Unisex,XL,Mobile App,Consumer,Bank Transfer,Sports Event,1,189.57,0.0,151.66,87.38,64.28,4.0,No,Completed,46.0,5.0,949,56584.62,4857.94,1,Normal,151.66,0.423842806277199,42.3842806277199,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,151.66,10,Loyal Customers
ORD-102439,1970-01-01 05:00:45.504,CUST-10500,Germany,Europe,Hamburg,Basketball,D.O.N. Issue,Unisex,L,Retail Store,Premium Consumer,Digital Wallet,Black Friday,2,110.93,0.0,210.77,149.96,60.81,4.0,No,Completed,61.0,5.0,391,27387.22,1858.24,1,Normal,105.385,0.28851354557100156,28.851354557100155,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,210.77,11,Loyal Customers
ORD-102440,1970-01-01 05:00:45.382,CUST-10520,Saudi Arabia,Middle East,Dammam,Football,X Crazyfast,Female,L,Online Store,Consumer,Credit Card,Unknown,1,114.46,0.0,108.74,53.15,55.59,4.0,Yes,Returned,32.0,3.0,672,83536.88,200.02,1,Normal,108.74,0.51121942247563,51.121942247563,1970,1,January,1,Q1,Thursday,Low Value,1,No Discount,108.74,6,Potential Customers
ORD-102441,1970-01-01 05:00:45.601,CUST-10538,India,South Asia,Kolkata,Outdoor,Terrex,Female,XL,Marketplace,Consumer,Cash on Delivery,Unknown,1,92.74,0.0,83.47,43.61,39.86,4.0,No,Completed,33.0,3.0,643,60131.08,3121.73,1,Normal,83.47,0.47753683958308374,47.75368395830837,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,83.47,6,Potential Customers
ORD-102442,1970-01-01 05:00:45.300,CUST-10240,Pakistan,South Asia,Faisalabad,Outdoor,Terrex,Female,M,Retail Store,Consumer,Bank Transfer,New Year Sale,1,207.29,0.0,165.83,98.92,66.91,5.0,Yes,Returned,56.0,4.0,112,24718.98,3582.87,1,Normal,165.83,0.40348549719592347,40.34854971959235,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,165.83,6,Potential Customers
ORD-102443,1970-01-01 05:00:45.280,CUST-10798,Uk,Europe,Birmingham,Training,Everyday,Unknown,M,Mobile App,Business,Digital Wallet,Sports Event,1,77.2,0.0,69.48,53.07,16.41,4.0,No,Completed,52.0,5.0,285,90025.96,2047.48,1,Normal,69.48,0.23618307426597582,23.618307426597582,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,69.48,6,Potential Customers
ORD-102444,1970-01-01 05:00:45.190,CUST-10293,Australia,Oceania,Sydney,Running,Adizero,Female,XL,Wholesale,Business,Digital Wallet,Unknown,1,212.89,0.0,212.89,107.79,105.1,4.0,No,Completed,32.0,6.0,851,58293.58,999.03,1,Normal,212.89,0.4936821832871436,49.368218328714356,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,212.89,14,Champions
ORD-102445,1970-01-01 05:00:45.065,CUST-10647,Germany,Europe,Munich,Outdoor,Agravic,Unisex,XS,Mobile App,Business,Credit Card,Sports Event,2,189.41,0.0,378.82,232.78,146.04,4.0,No,Cancelled,62.0,4.0,605,49755.54,1599.48,1,Normal,189.41,0.38551290850535874,38.55129085053587,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,378.82,12,Champions
ORD-102446,1970-01-01 05:00:45.684,CUST-10809,Saudi Arabia,Middle East,Jeddah,Outdoor,Agravic,Female,L,Wholesale,Business,Bank Transfer,Black Friday,1,146.41,0.0,117.13,59.95,57.18,4.0,No,Cancelled,36.0,2.0,346,3931.51,3313.42,1,Normal,117.13,0.4881755314607701,48.81755314607701,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,117.13,8,Potential Customers
ORD-102447,1970-01-01 05:00:45.982,CUST-10371,Usa,North America,Houston,Running,Solarboost,Unisex,L,Wholesale,Premium Consumer,Bank Transfer,Eid Campaign,1,103.21,0.0,98.05,66.43,31.62,4.0,No,Completed,47.0,4.0,600,91025.3,2521.5,1,Normal,98.05,0.32248852626211116,32.24885262621112,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,98.05,11,Loyal Customers
ORD-102448,1970-01-01 05:00:44.934,CUST-10360,Saudi Arabia,Middle East,Dammam,Outdoor,Ridgewalker,Female,M,Retail Store,Premium Consumer,Credit Card,Unknown,1,86.67,0.0,78.0,43.77,34.23,3.0,No,Completed,27.0,3.0,821,95251.25,3742.78,1,Normal,78.0,0.43884615384615383,43.88461538461538,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,78.0,11,Loyal Customers
ORD-102449,1970-01-01 05:00:45.781,CUST-10709,Pakistan,South Asia,Lahore,Lifestyle,Gazelle,Female,L,Retail Store,Consumer,Credit Card,Unknown,1,156.31,0.0,140.68,82.71,57.97,5.0,No,Completed,62.0,1.0,645,56478.56,1169.03,1,Normal,140.68,0.41206994597668467,41.20699459766847,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,140.68,11,Loyal Customers
ORD-102450,1970-01-01 05:00:45.847,CUST-10382,Germany,Europe,Hamburg,Basketball,Dame,Unisex,L,Marketplace,Premium Consumer,Digital Wallet,Sports Event,1,141.9,0.0,120.62,95.02,25.6,5.0,No,Completed,19.0,3.0,260,44530.08,4225.73,1,Normal,120.62,0.21223677665395457,21.223677665395456,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,120.62,8,Potential Customers
ORD-102451,1970-01-01 05:00:45.661,CUST-10102,Usa,North America,Unknown,Basketball,Dame,Female,Unknown,Retail Store,Premium Consumer,Digital Wallet,Unknown,1,136.62,0.0,109.3,61.47,47.83,3.0,No,Completed,45.0,2.0,717,36276.72,863.84,1,Normal,109.3,0.43760292772186643,43.760292772186645,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,109.3,9,Loyal Customers
ORD-102452,1970-01-01 05:00:45.034,CUST-10471,Uk,Europe,Manchester,Running,Ultraboost,Unisex,L,Marketplace,Business,Digital Wallet,New Year Sale,1,81.46,0.0,77.39,34.83,42.56,3.0,No,Completed,59.0,2.0,306,27170.77,1716.59,1,Normal,77.39,0.5499418529525779,54.99418529525779,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,77.39,13,Champions
ORD-102453,1970-01-01 05:00:45.658,CUST-10496,Uae,Middle East,Dubai,Basketball,D.O.N. Issue,Female,L,Marketplace,Premium Consumer,Cash on Delivery,Unknown,1,175.8,0.0,158.22,103.7,54.52,4.0,No,Completed,25.0,3.0,909,57665.67,2996.92,1,Normal,158.22,0.34458349134117056,34.45834913411706,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,158.22,12,Champions
ORD-102454,1970-01-01 05:00:45.546,CUST-10282,Uae,Middle East,Abu Dhabi,Football,Copa,Unknown,XL,Wholesale,Business,Digital Wallet,Black Friday,2,100.53,0.0,140.74,92.02,48.72,4.0,No,Completed,59.0,3.0,33,13245.46,3710.63,1,Normal,70.37,0.3461702430012789,34.61702430012789,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,140.74,11,Loyal Customers
ORD-102455,1970-01-01 05:00:45.339,CUST-10870,Pakistan,South Asia,Rawalpindi,Football,X Crazyfast,Female,XL,Mobile App,Consumer,Bank Transfer,Summer Sale,1,131.07,0.0,131.07,53.44,77.63,4.0,No,Completed,29.0,3.0,168,91957.77,1404.29,1,Normal,131.07,0.5922789349202716,59.227893492027164,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,131.07,6,Potential Customers
ORD-102456,1970-01-01 05:00:45.057,CUST-10366,Germany,Europe,Unknown,Training,Dropset,Male,L,Mobile App,Consumer,Credit Card,New Year Sale,1,131.99,0.0,118.79,65.75,53.04,2.0,No,Cancelled,41.0,3.0,344,18007.89,4745.79,1,Normal,118.79,0.4465022308275107,44.650223082751076,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,118.79,9,Loyal Customers
ORD-102457,1970-01-01 05:00:45.361,CUST-10206,Uk,Europe,Birmingham,Basketball,Harden,Unisex,L,Online Store,Consumer,Credit Card,Sports Event,1,82.72,0.0,82.72,35.5,47.22,4.0,No,Cancelled,32.0,4.0,934,74678.57,3559.95,1,Normal,82.72,0.5708413926499033,57.08413926499033,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,82.72,8,Potential Customers
ORD-102458,1970-01-01 05:00:46.022,CUST-10026,Germany,Europe,Berlin,Outdoor,Terrex,Male,XL,Online Store,Consumer,Cash on Delivery,Sports Event,1,206.08,0.0,206.08,106.96,99.12,5.0,No,Completed,56.0,2.0,145,31035.33,1166.61,1,Normal,206.08,0.4809782608695652,48.097826086956516,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,206.08,15,Champions
ORD-102459,1970-01-01 05:00:45.062,CUST-10792,Pakistan,South Asia,Rawalpindi,Lifestyle,Superstar,Female,L,Wholesale,Premium Consumer,Debit Card,Black Friday,1,63.48,0.0,53.96,37.52,16.44,5.0,No,Cancelled,44.0,4.0,531,22994.07,3656.25,1,Normal,53.96,0.30467012601927357,30.467012601927358,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,53.96,5,At Risk
ORD-102460,1970-01-01 05:00:45.151,CUST-10610,Germany,Europe,Berlin,Football,Copa,Female,L,Wholesale,Premium Consumer,Bank Transfer,Unknown,1,116.12,0.0,104.51,72.05,32.46,4.0,No,Completed,34.0,4.0,618,56007.98,3512.04,1,Normal,104.51,0.31059228781934745,31.059228781934745,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,104.51,12,Champions
ORD-102461,1970-01-01 05:00:45.877,CUST-10249,Uk,Europe,London,Basketball,D.O.N. Issue,Unknown,L,Mobile App,Premium Consumer,Bank Transfer,Unknown,2,84.23,0.0,134.77,101.5,33.27,5.0,No,Completed,33.0,6.0,647,76629.94,3788.15,1,Normal,67.385,0.24686502930919343,24.686502930919342,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,134.77,7,Potential Customers
ORD-102462,1970-01-01 05:00:45.441,CUST-10448,Germany,Europe,Hamburg,Training,Powerlift,Male,M,Wholesale,Business,Bank Transfer,Unknown,2,124.55,0.0,211.74,119.8,91.94,5.0,No,Pending,30.0,3.0,537,50890.80699999999,4587.82,1,Normal,105.87,0.43421176915084536,43.42117691508454,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,211.74,11,Loyal Customers
ORD-102463,1970-01-01 05:00:44.929,CUST-10084,Uae,Middle East,Dubai,Outdoor,Five Ten,Unisex,XL,Marketplace,Consumer,Credit Card,Unknown,1,99.47,0.0,84.55,62.15,22.4,3.0,No,Completed,56.0,5.0,245,23758.76,3587.41,1,Normal,84.55,0.2649319929036073,26.49319929036073,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,84.55,10,Loyal Customers
ORD-102464,1970-01-01 05:00:45.607,CUST-10425,India,South Asia,Kolkata,Basketball,Harden,Female,XS,Mobile App,Consumer,Cash on Delivery,Summer Sale,1,121.53,0.0,115.45,61.01,54.44,5.0,Yes,Returned,64.0,4.0,340,33384.98,1824.36,1,Normal,115.45,0.4715461238631442,47.15461238631442,1970,1,January,1,Q1,Thursday,Medium Value,1,No Discount,115.45,7,Potential Customers
ORD-102465,1970-01-01 05:00:45.828,CUST-10700,Pakistan,South Asia,Faisalabad,Football,Predator,Female,XL,Wholesale,Premium Consumer,Digital Wallet,Black Friday,2,97.05,0.0,164.98,102.77,62.21,2.0,No,Completed,41.0,3.0,666,86948.8,3973.54,1,Normal,82.49,0.377076009213238,37.707600921323795,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,164.98,7,Potential Customers
ORD-102466,1970-01-01 05:00:45.063,CUST-10787,Germany,Europe,Hamburg,Running,Solarboost,Female,XL,Wholesale,Business,Debit Card,Summer Sale,1,199.8,0.0,199.8,116.89,82.91,4.0,No,Completed,28.0,7.0,927,72462.75,3509.72,1,Normal,199.8,0.41496496496496493,41.49649649649649,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,199.8,11,Loyal Customers
ORD-102467,1970-01-01 05:00:45.582,CUST-10181,Pakistan,South Asia,Rawalpindi,Lifestyle,Gazelle,Female,XL,Marketplace,Consumer,Bank Transfer,Eid Campaign,1,56.77,0.0,45.42,28.94,16.48,3.0,No,Completed,63.0,4.0,553,71413.04,2913.87,1,Normal,45.42,0.3628357551739322,36.28357551739322,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,45.42,11,Loyal Customers
ORD-102468,1970-01-01 05:00:45.271,CUST-10622,Uae,Middle East,Abu Dhabi,Football,X Crazyfast,Male,M,Wholesale,Premium Consumer,Bank Transfer,Black Friday,1,125.4,0.0,87.78,60.54,27.24,4.0,No,Completed,46.0,3.0,689,27256.06,1833.78,1,Normal,87.78,0.3103212576896787,31.032125768967873,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,87.78,7,Potential Customers
ORD-102469,1970-01-01 05:00:45.911,CUST-10137,Uae,Middle East,Abu Dhabi,Training,Rapidmove,Unisex,L,Online Store,Premium Consumer,Debit Card,Sports Event,1,113.24,0.0,113.24,70.63,42.61,2.0,No,Completed,48.0,5.0,80,79304.43,4613.14,1,Normal,113.24,0.376280466266337,37.6280466266337,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,113.24,15,Champions
ORD-102470,1970-01-01 05:00:45.299,CUST-10855,Pakistan,South Asia,Rawalpindi,Training,Rapidmove,Male,S,Marketplace,Consumer,Bank Transfer,Unknown,2,42.36,0.0,72.01,50.92,21.09,5.0,No,Completed,64.0,10.0,688,36162.57,2612.5,1,Normal,36.005,0.29287598944591026,29.287598944591025,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,72.01,8,Potential Customers
ORD-102471,1970-01-01 05:00:45.530,CUST-10016,Australia,Oceania,Sydney,Lifestyle,Gazelle,Female,M,Marketplace,Business,Cash on Delivery,Eid Campaign,1,144.9,0.0,130.41,58.77,71.64,4.0,No,Completed,33.0,7.0,704,40438.36,3177.71,1,Normal,130.41,0.549344375431332,54.9344375431332,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,130.41,12,Champions
ORD-102472,1970-01-01 05:00:45.409,CUST-10615,Pakistan,South Asia,Unknown,Training,Powerlift,Female,M,Retail Store,Business,Digital Wallet,Unknown,4,44.81,0.0,152.35,77.37,74.98,3.0,No,Completed,23.0,14.0,190,29112.33,2135.28,-1,Anomaly,38.0875,0.49215621923203157,49.21562192320316,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,152.35,11,Loyal Customers
ORD-102473,1970-01-01 05:00:45.237,CUST-10544,Australia,Oceania,Sydney,Lifestyle,Samba,Male,L,Wholesale,Consumer,Credit Card,Sports Event,1,140.74,0.0,133.7,56.83,76.87,5.0,No,Completed,47.0,2.0,282,12578.33,3926.0,1,Normal,133.7,0.5749439042632761,57.49439042632761,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,133.7,6,Potential Customers
